id,sentiment,airline_id,aircraft_type,customer_id,class_id
SENT_16304,Neutral,YV,De Havilland Canada DHC-8 Dash 8,6725,F_CLASS
SENT_16305,Satisfied,EV,ATR 42/72,9410,ECO
SENT_16306,Dissatisfied,EM,Antonov An-124,13229,BUS
SENT_16307,Satisfied,EV,ATR 42/72,11608,ECO_P
SENT_16308,Dissatisfied,OO,Mitsubishi MRJ90,2903,F_CLASS
SENT_16309,Neutral,G4,Airbus A319,277,ECO
SENT_16310,Dissatisfied,WN,Boeing 737,12821,ECO_P
SENT_16311,Satisfied,EV,ATR 42/72,20,F_CLASS
SENT_16312,Neutral,AA,Boeing 787 Dreamliner,11143,BUS
SENT_16313,Dissatisfied,AX,Boeing 767,600,BUS
SENT_16314,Satisfied,OH,Boeing 757,2874,ECO_P
SENT_16315,Neutral,DL,Boeing 757,10887,F_CLASS
SENT_16316,Satisfied,QX,De Havilland Canada DHC-8 Dash 8,14419,ECO_P
SENT_16317,Neutral,9E,Canadair CRJ-100 Series,7799,BUS
SENT_16318,Dissatisfied,KS,Airbus A320,13399,BUS
SENT_16319,Satisfied,9K,Airbus A330,2053,F_CLASS
SENT_16320,Satisfied,C5,Boeing 737,14150,BUS
SENT_16321,Dissatisfied,G7,Mitsubishi MRJ90,9718,F_CLASS
SENT_16322,Neutral,B6,Airbus A320,13772,ECO_P
SENT_16323,Neutral,9K,Embraer ERJ-170,8505,F_CLASS
SENT_16324,Neutral,ZW,British Aerospace BAe 146/Avro RJ,8161,ECO
SENT_16325,Dissatisfied,WN,Boeing 737,3743,F_CLASS
SENT_16326,Satisfied,YV,Embraer EMB-120 Brasilia,1039,BUS
SENT_16327,Satisfied,YV,Canadair CRJ-700,6583,F_CLASS
SENT_16328,Dissatisfied,AX,Boeing 767,12331,BUS
SENT_16329,Neutral,QX,De Havilland Canada DHC-8 Dash 8,9672,ECO_P
SENT_16330,Dissatisfied,QX,Dornier Do-328,7713,BUS
SENT_16331,Neutral,CP,Embraer ERJ-170,11248,F_CLASS
SENT_16332,Neutral,KS,Airbus A320,265,ECO
SENT_16333,Dissatisfied,ZW,De Havilland Canada DHC-8 Dash 8,1053,ECO
SENT_16334,Dissatisfied,AS,McDonnell Douglas MD-80,12158,F_CLASS
SENT_16335,Neutral,HA,Airbus A321,14186,F_CLASS
SENT_16336,Dissatisfied,UA,Boeing 737,9863,F_CLASS
SENT_16337,Dissatisfied,QX,Embraer E175,14476,ECO_P
SENT_16338,Neutral,CP,Embraer ERJ-170,7727,ECO_P
SENT_16339,Neutral,CP,Embraer ERJ-170,13078,ECO
SENT_16340,Satisfied,EV,ATR 42/72,13145,ECO_P
SENT_16341,Satisfied,9K,Airbus A350 XWB,737,F_CLASS
SENT_16342,Neutral,YX,Embraer ERJ-190,2562,ECO_P
SENT_16343,Satisfied,AX,Boeing 767,7330,BUS
SENT_16344,Dissatisfied,WN,Boeing 737,10254,F_CLASS
SENT_16345,Satisfied,F9,Airbus A320,13019,BUS
SENT_16346,Satisfied,YX,De Havilland Canada DHC-8 Dash 8,355,F_CLASS
SENT_16347,Dissatisfied,HA,McDonnell Douglas DC-9,587,ECO
SENT_16348,Satisfied,G4,McDonnell Douglas MD-80,1535,ECO_P
SENT_16349,Dissatisfied,YV,Embraer ERJ-170,1696,F_CLASS
SENT_16350,Satisfied,NK,Airbus A321,12385,BUS
SENT_16351,Neutral,KS,Fokker F70 / F100,13917,F_CLASS
SENT_16352,Neutral,ZW,Dornier Do-328,9456,ECO
SENT_16353,Dissatisfied,OO,Mitsubishi MRJ90,12585,ECO_P
SENT_16354,Neutral,PT,Boeing 737,4202,F_CLASS
SENT_16355,Satisfied,AS,McDonnell Douglas MD-80,6593,F_CLASS
SENT_16356,Neutral,OO,Embraer E175-E2,7153,ECO_P
SENT_16357,Satisfied,EV,ATR 42/72,5785,ECO_P
SENT_16358,Satisfied,EV,ATR 42/72,1349,ECO_P
SENT_16359,Satisfied,PT,Boeing 737,10361,ECO_P
SENT_16360,Satisfied,YX,Embraer ERJ-170,3536,ECO
SENT_16361,Neutral,DL,Airbus A321,12466,BUS
SENT_16362,Neutral,OH,Airbus A300,3991,F_CLASS
SENT_16363,Neutral,WN,Boeing 737,4919,BUS
SENT_16364,Dissatisfied,OO,Embraer E175-E2,7230,ECO
SENT_16365,Neutral,VX,Airbus A319,8929,ECO_P
SENT_16366,Neutral,9E,Canadair CRJ-100 Series,1410,BUS
SENT_16367,Neutral,C5,Airbus A321,7398,F_CLASS
SENT_16368,Neutral,YX,Embraer ERJ-170,13664,ECO
SENT_16369,Satisfied,OO,Canadair CRJ-900,4898,BUS
SENT_16370,Satisfied,UA,Boeing 777,14056,F_CLASS
SENT_16371,Dissatisfied,HA,McDonnell Douglas DC-10,9348,BUS
SENT_16372,Satisfied,VX,Airbus A320,1626,BUS
SENT_16373,Dissatisfied,CP,Embraer ERJ-170,1142,BUS
SENT_16374,Satisfied,NK,McDonnell Douglas MD-80,4088,BUS
SENT_16375,Dissatisfied,MQ,Embraer ERJ-170,5747,ECO_P
SENT_16376,Satisfied,EV,ATR 42/72,6901,BUS
SENT_16377,Dissatisfied,F9,Airbus A319,6674,ECO
SENT_16378,Satisfied,B6,Airbus A320,6084,F_CLASS
SENT_16379,Neutral,WN,Boeing 737,2682,ECO_P
SENT_16380,Satisfied,9K,Airbus A330,8969,ECO_P
SENT_16381,Satisfied,G7,ATR 42/72,12557,F_CLASS
SENT_16382,Satisfied,HA,Airbus A321,4692,ECO
SENT_16383,Dissatisfied,AA,Boeing 767,7316,BUS
SENT_16384,Satisfied,DL,Airbus A330,13589,F_CLASS
SENT_16385,Satisfied,KS,Airbus A319,14915,ECO
SENT_16386,Satisfied,EV,ATR 42/72,3106,F_CLASS
SENT_16387,Satisfied,EV,ATR 42/72,6262,ECO
SENT_16388,Satisfied,QX,Embraer E175,9516,F_CLASS
SENT_16389,Neutral,PT,Boeing 737,3444,ECO_P
SENT_16390,Satisfied,UA,Boeing 737,1020,BUS
SENT_16391,Satisfied,AS,McDonnell Douglas MD-80,1885,ECO_P
SENT_16392,Neutral,PT,Boeing 737,1548,F_CLASS
SENT_16393,Dissatisfied,KS,Airbus A310,12573,BUS
SENT_16394,Dissatisfied,G7,Canadair CRJ-900,14356,F_CLASS
SENT_16395,Dissatisfied,9K,Airbus A330,13551,ECO
SENT_16396,Neutral,PT,Boeing 737,9902,F_CLASS
SENT_16397,Satisfied,VX,Airbus A321,8670,BUS
SENT_16398,Satisfied,HA,McDonnell Douglas MD-80,12120,ECO_P
SENT_16399,Neutral,DL,Boeing 727,5134,BUS
SENT_16400,Dissatisfied,AS,Boeing 737,3972,BUS
SENT_16401,Dissatisfied,OH,Boeing 757,8619,ECO_P
SENT_16402,Neutral,ZW,British Aerospace BAe ATP,10372,ECO
SENT_16403,Dissatisfied,MQ,Embraer ERJ-170,6576,F_CLASS
SENT_16404,Dissatisfied,NK,Airbus A320,1364,ECO
SENT_16405,Dissatisfied,OH,Airbus A300,10948,ECO
SENT_16406,Neutral,KS,Boeing 737,14342,ECO_P
SENT_16407,Dissatisfied,F9,De Havilland Canada DHC-8 Dash 8,5506,ECO
SENT_16408,Dissatisfied,KS,Fokker F70 / F100,12675,ECO
SENT_16409,Satisfied,CP,Canadair CRJ-100 Series,2899,F_CLASS
SENT_16410,Satisfied,9E,Canadair CRJ-900,13493,ECO_P
SENT_16411,Satisfied,C5,Airbus A321,14977,BUS
SENT_16412,Satisfied,VX,Airbus A320,2302,F_CLASS
SENT_16413,Satisfied,EM,Antonov An-124,1176,ECO
SENT_16414,Dissatisfied,ZW,British Aerospace BAe ATP,10842,F_CLASS
SENT_16415,Satisfied,AA,McDonnell Douglas MD-90,14601,F_CLASS
SENT_16416,Satisfied,9K,Airbus A330,13916,F_CLASS
SENT_16417,Satisfied,F9,Airbus A320,5385,BUS
SENT_16418,Satisfied,C5,Airbus A321,12757,ECO_P
SENT_16419,Dissatisfied,NK,McDonnell Douglas MD-80,10482,F_CLASS
SENT_16420,Dissatisfied,EM,Antonov An-124,5507,BUS
SENT_16421,Satisfied,9E,Canadair CRJ-900,11113,ECO
SENT_16422,Satisfied,CP,Embraer ERJ-170,6751,BUS
SENT_16423,Satisfied,9E,Canadair CRJ-100 Series,6587,BUS
SENT_16424,Satisfied,EV,ATR 42/72,6999,ECO_P
SENT_16425,Satisfied,UA,Airbus A320,6258,ECO
SENT_16426,Satisfied,G4,McDonnell Douglas MD-80,6651,ECO
SENT_16427,Satisfied,CP,Embraer ERJ-170,10971,ECO_P
SENT_16428,Satisfied,VX,Airbus A320,14695,ECO_P
SENT_16429,Satisfied,C5,Airbus A321,4764,ECO_P
SENT_16430,Dissatisfied,C5,Airbus A321,7202,F_CLASS
SENT_16431,Satisfied,VX,Airbus A321,9555,F_CLASS
SENT_16432,Satisfied,F9,Airbus A320,812,ECO_P
SENT_16433,Dissatisfied,AX,Boeing 767,6646,ECO_P
SENT_16434,Dissatisfied,WN,Boeing 737,4003,ECO_P
SENT_16435,Neutral,G7,Canadair CRJ-700,373,BUS
SENT_16436,Dissatisfied,C5,Boeing 737,8072,F_CLASS
SENT_16437,Dissatisfied,WN,Boeing 737,4469,F_CLASS
SENT_16438,Neutral,UA,Airbus A320,14433,ECO
SENT_16439,Satisfied,YX,De Havilland Canada DHC-8 Dash 8,14805,BUS
SENT_16440,Satisfied,AA,Airbus A320,14839,ECO_P
SENT_16441,Neutral,9E,Canadair CRJ-100 Series,2899,ECO_P
SENT_16442,Dissatisfied,ZW,Canadair CRJ-100 Series,5522,ECO
SENT_16443,Dissatisfied,OH,Airbus A300,12032,ECO_P
SENT_16444,Dissatisfied,AX,Boeing 767,12490,ECO
SENT_16445,Satisfied,WN,Boeing 737,4278,ECO_P
SENT_16446,Neutral,PT,Boeing 737,12463,BUS
SENT_16447,Satisfied,OO,Canadair CRJ-100 Series,4485,ECO_P
SENT_16448,Neutral,DL,McDonnell Douglas DC-9,10552,ECO
SENT_16449,Neutral,HA,Boeing 767,9981,BUS
SENT_16450,Satisfied,UA,McDonnell Douglas DC-8,6958,ECO_P
SENT_16451,Satisfied,KS,Airbus A319,13225,ECO_P
SENT_16452,Neutral,YV,Embraer ERJ-145,1182,ECO
SENT_16453,Dissatisfied,C5,Boeing 737,10716,F_CLASS
SENT_16454,Dissatisfied,NK,McDonnell Douglas DC-9,1444,BUS
SENT_16455,Neutral,C5,Boeing 737,6326,ECO
SENT_16456,Neutral,YV,Embraer ERJ-170,12755,ECO
SENT_16457,Dissatisfied,WN,Boeing 737,3659,F_CLASS
SENT_16458,Neutral,NK,Airbus A321,128,F_CLASS
SENT_16459,Neutral,UA,Boeing 757,8491,BUS
SENT_16460,Dissatisfied,NK,Airbus A319,2423,ECO
SENT_16461,Dissatisfied,9E,Canadair CRJ-100 Series,6815,F_CLASS
SENT_16462,Neutral,EV,ATR 42/72,4395,ECO_P
SENT_16463,Dissatisfied,DL,Airbus A350 XWB,5855,ECO
SENT_16464,Neutral,G4,McDonnell Douglas DC-9,751,ECO_P
SENT_16465,Dissatisfied,ZW,Canadair CRJ-100 Series,13701,ECO_P
SENT_16466,Neutral,VX,Airbus A320,6037,F_CLASS
SENT_16467,Dissatisfied,VX,Airbus A319,1487,BUS
SENT_16468,Neutral,PT,Boeing 737,3069,ECO_P
SENT_16469,Dissatisfied,MQ,Embraer ERJ-170,8068,F_CLASS
SENT_16470,Neutral,B6,Airbus A320,11,BUS
SENT_16471,Satisfied,AS,Embraer ERJ-170,1017,BUS
SENT_16472,Satisfied,C5,Airbus A321,9164,F_CLASS
SENT_16473,Satisfied,EM,McDonnell Douglas MD-11,13822,ECO_P
SENT_16474,Dissatisfied,DL,Boeing 727,12373,F_CLASS
SENT_16475,Dissatisfied,NK,Airbus A320,1430,ECO
SENT_16476,Dissatisfied,EM,McDonnell Douglas MD-11,8749,F_CLASS
SENT_16477,Neutral,YX,De Havilland Canada DHC-8 Dash 8,5317,ECO
SENT_16478,Neutral,OH,Airbus A300,7054,BUS
SENT_16479,Neutral,AS,Boeing 737,3748,ECO_P
SENT_16480,Satisfied,AS,McDonnell Douglas MD-80,13705,F_CLASS
SENT_16481,Satisfied,B6,Airbus A320,9326,BUS
SENT_16482,Dissatisfied,QX,Canadair CRJ-700,3014,F_CLASS
SENT_16483,Neutral,YX,Embraer ERJ-170,175,ECO_P
SENT_16484,Satisfied,B6,Airbus A320,6255,F_CLASS
SENT_16485,Satisfied,DL,Boeing 737,13087,F_CLASS
SENT_16486,Satisfied,OH,Boeing 757,12110,ECO_P
SENT_16487,Satisfied,G4,Airbus A320,10183,F_CLASS
SENT_16488,Satisfied,YX,Embraer ERJ-190,3811,ECO_P
SENT_16489,Neutral,OO,Embraer EMB-120 Brasilia,98,ECO
SENT_16490,Neutral,PT,Boeing 737,10966,ECO_P
SENT_16491,Dissatisfied,C5,Airbus A321,2763,BUS
SENT_16492,Dissatisfied,KS,Airbus A310,5774,BUS
SENT_16493,Dissatisfied,VX,Airbus A320,13685,BUS
SENT_16494,Satisfied,CP,Embraer ERJ-170,2005,ECO_P
SENT_16495,Neutral,C5,Airbus A321,1800,ECO
SENT_16496,Satisfied,G7,British Aerospace Jetstream 41,539,F_CLASS
SENT_16497,Satisfied,AA,Boeing 737,8666,F_CLASS
SENT_16498,Satisfied,QX,Canadair CRJ-700,14208,F_CLASS
SENT_16499,Satisfied,KS,Airbus A320,2371,ECO_P
SENT_16500,Neutral,B6,Airbus A321,10853,BUS
SENT_16501,Dissatisfied,EV,ATR 42/72,7817,ECO
SENT_16502,Dissatisfied,B6,Airbus A321,5912,F_CLASS
SENT_16503,Dissatisfied,AX,Boeing 767,5116,BUS
SENT_16504,Dissatisfied,CP,Canadair CRJ-100 Series,11491,F_CLASS
SENT_16505,Neutral,AX,Boeing 767,6955,F_CLASS
SENT_16506,Dissatisfied,G7,British Aerospace Jetstream 41,8128,ECO_P
SENT_16507,Dissatisfied,9E,Canadair CRJ-100 Series,5126,F_CLASS
SENT_16508,Dissatisfied,UA,Boeing 727,7848,ECO_P
SENT_16509,Dissatisfied,AA,Airbus A319,12680,ECO
SENT_16510,Dissatisfied,EM,Tupolev Tu-204,6340,BUS
SENT_16511,Neutral,9E,Canadair CRJ-900,3661,ECO_P
SENT_16512,Neutral,C5,Airbus A321,4256,BUS
SENT_16513,Satisfied,UA,Embraer E175,4969,BUS
SENT_16514,Satisfied,AS,Embraer ERJ-170,11571,ECO_P
SENT_16515,Neutral,OO,Mitsubishi MRJ90,12905,ECO_P
SENT_16516,Dissatisfied,DL,McDonnell Douglas MD-11,11947,BUS
SENT_16517,Dissatisfied,ZW,Canadair CRJ-100 Series,1221,ECO_P
SENT_16518,Satisfied,AA,Boeing 737,5149,ECO_P
SENT_16519,Neutral,OO,Canadair CRJ-700,2148,ECO_P
SENT_16520,Dissatisfied,OH,Boeing 757,1160,ECO
SENT_16521,Dissatisfied,HA,McDonnell Douglas DC-10,4305,F_CLASS
SENT_16522,Satisfied,F9,De Havilland Canada DHC-8 Dash 8,2069,ECO
SENT_16523,Satisfied,CP,Embraer ERJ-170,10772,ECO
SENT_16524,Neutral,ZW,British Aerospace BAe ATP,6772,BUS
SENT_16525,Satisfied,C5,Boeing 737,12426,ECO
SENT_16526,Dissatisfied,C5,Airbus A321,4117,ECO
SENT_16527,Neutral,ZW,British Aerospace BAe 146/Avro RJ,11822,F_CLASS
SENT_16528,Neutral,DL,Boeing 767,1620,BUS
SENT_16529,Dissatisfied,OH,Airbus A300,8663,ECO
SENT_16530,Satisfied,DL,Boeing 717,3384,F_CLASS
SENT_16531,Neutral,AA,Boeing 787 Dreamliner,8154,ECO
SENT_16532,Satisfied,PT,Boeing 737,14225,ECO_P
SENT_16533,Dissatisfied,WN,Boeing 737,10933,F_CLASS
SENT_16534,Satisfied,YV,Canadair CRJ-700,6907,ECO_P
SENT_16535,Dissatisfied,G7,Embraer ERJ-145,10843,BUS
SENT_16536,Neutral,HA,McDonnell Douglas DC-10,8969,ECO_P
SENT_16537,Satisfied,EV,ATR 42/72,13761,ECO_P
SENT_16538,Satisfied,EM,McDonnell Douglas DC-10,7216,F_CLASS
SENT_16539,Satisfied,WN,Boeing 737,13214,ECO_P
SENT_16540,Satisfied,UA,Airbus A350,1169,ECO
SENT_16541,Satisfied,PT,Boeing 737,7154,F_CLASS
SENT_16542,Satisfied,F9,Airbus A318,14885,F_CLASS
SENT_16543,Satisfied,KS,Airbus A310,12312,BUS
SENT_16544,Dissatisfied,MQ,Embraer ERJ-170,10395,BUS
SENT_16545,Dissatisfied,PT,Boeing 737,4381,BUS
SENT_16546,Neutral,OO,Canadair CRJ-900,11947,ECO
SENT_16547,Dissatisfied,UA,Airbus A350,6721,BUS
SENT_16548,Neutral,AA,Boeing 737,12505,ECO
SENT_16549,Neutral,AS,Canadair CRJ-700,13991,F_CLASS
SENT_16550,Neutral,EV,ATR 42/72,5151,BUS
SENT_16551,Satisfied,9K,Embraer ERJ-190,4498,F_CLASS
SENT_16552,Satisfied,C5,Boeing 737,13404,F_CLASS
SENT_16553,Satisfied,B6,Embraer ERJ-190,7713,ECO
SENT_16554,Satisfied,9K,Embraer ERJ-170,14497,BUS
SENT_16555,Satisfied,NK,McDonnell Douglas DC-9,8641,F_CLASS
SENT_16556,Satisfied,9E,Canadair CRJ-900,14129,ECO_P
SENT_16557,Satisfied,PT,Boeing 737,541,ECO
SENT_16558,Satisfied,NK,Airbus A321,14416,BUS
SENT_16559,Satisfied,EM,McDonnell Douglas MD-11,2898,ECO_P
SENT_16560,Dissatisfied,CP,Canadair CRJ-100 Series,2440,F_CLASS
SENT_16561,Neutral,YV,Canadair CRJ-100 Series,8911,ECO
SENT_16562,Satisfied,YV,De Havilland Canada DHC-8 Dash 8,4165,ECO_P
SENT_16563,Dissatisfied,B6,Airbus A321,10849,ECO
SENT_16564,Dissatisfied,G4,McDonnell Douglas DC-9,379,ECO_P
SENT_16565,Satisfied,OH,Airbus A300,8137,ECO
SENT_16566,Satisfied,G7,Embraer ERJ-145,8507,BUS
SENT_16567,Dissatisfied,OH,Airbus A300,7811,F_CLASS
SENT_16568,Satisfied,G4,Boeing 757,5628,ECO
SENT_16569,Neutral,MQ,Embraer ERJ-170,12394,ECO
SENT_16570,Dissatisfied,9K,Airbus A320,1849,ECO_P
SENT_16571,Dissatisfied,QX,Embraer E175,12543,F_CLASS
SENT_16572,Neutral,9K,ATR 42/72,7459,F_CLASS
SENT_16573,Satisfied,9K,ATR 42/72,384,ECO
SENT_16574,Satisfied,OH,Boeing 757,3062,ECO_P
SENT_16575,Neutral,MQ,Embraer ERJ-170,1276,ECO
SENT_16576,Satisfied,DL,Airbus A321,5041,ECO
SENT_16577,Satisfied,EM,McDonnell Douglas DC-10,5619,ECO
SENT_16578,Satisfied,VX,Airbus A319,12074,ECO
SENT_16579,Satisfied,KS,Airbus A319,1170,ECO
SENT_16580,Satisfied,AS,Canadair CRJ-700,6749,ECO_P
SENT_16581,Dissatisfied,OH,Boeing 757,5179,ECO
SENT_16582,Neutral,DL,Airbus A350 XWB,8051,ECO
SENT_16583,Dissatisfied,OH,Airbus A300,3119,F_CLASS
SENT_16584,Neutral,G4,Airbus A320,9896,ECO_P
SENT_16585,Neutral,CP,Embraer ERJ-170,3612,F_CLASS
SENT_16586,Dissatisfied,WN,Boeing 737,5416,ECO
SENT_16587,Neutral,9K,Embraer ERJ-190,4334,F_CLASS
SENT_16588,Dissatisfied,C5,Boeing 737,13774,F_CLASS
SENT_16589,Neutral,HA,McDonnell Douglas DC-9,12008,ECO_P
SENT_16590,Neutral,ZW,British Aerospace BAe 146/Avro RJ,10989,ECO
SENT_16591,Dissatisfied,YV,Canadair CRJ-900,13889,ECO_P
SENT_16592,Neutral,AS,Embraer ERJ-170,12179,BUS
SENT_16593,Satisfied,PT,Boeing 737,8064,BUS
SENT_16594,Satisfied,UA,Boeing 757,2964,ECO_P
SENT_16595,Satisfied,F9,Airbus A319,2815,ECO
SENT_16596,Satisfied,EM,McDonnell Douglas MD-11,727,F_CLASS
SENT_16597,Neutral,AS,Canadair CRJ-700,11183,F_CLASS
SENT_16598,Satisfied,G4,McDonnell Douglas DC-9,14406,ECO_P
SENT_16599,Satisfied,YV,Embraer ERJ-170,7126,BUS
SENT_16600,Satisfied,G7,Canadair CRJ-700,10041,F_CLASS
SENT_16601,Neutral,MQ,Embraer ERJ-170,4864,ECO_P
SENT_16602,Satisfied,OO,Mitsubishi MRJ90,12153,BUS
SENT_16603,Satisfied,QX,De Havilland Canada DHC-8 Dash 8,1999,F_CLASS
SENT_16604,Satisfied,F9,De Havilland Canada DHC-8 Dash 8,12733,ECO_P
SENT_16605,Satisfied,EV,ATR 42/72,10977,ECO
SENT_16606,Dissatisfied,AS,Canadair CRJ-700,14875,ECO_P
SENT_16607,Dissatisfied,HA,McDonnell Douglas DC-10,10898,ECO
SENT_16608,Satisfied,ZW,Canadair CRJ-100 Series,7881,F_CLASS
SENT_16609,Satisfied,WN,Boeing 737,4328,F_CLASS
SENT_16610,Satisfied,ZW,British Aerospace BAe ATP,4239,ECO_P
SENT_16611,Dissatisfied,C5,Airbus A321,6418,F_CLASS
SENT_16612,Dissatisfied,YX,Embraer ERJ-190,5120,ECO_P
SENT_16613,Neutral,AS,Embraer ERJ-170,11822,ECO_P
SENT_16614,Dissatisfied,YX,Embraer ERJ-170,2574,BUS
SENT_16615,Neutral,YX,Embraer ERJ-170,7189,F_CLASS
SENT_16616,Dissatisfied,WN,Boeing 737,11947,BUS
SENT_16617,Neutral,YX,Embraer ERJ-170,9251,ECO
SENT_16618,Dissatisfied,OH,Airbus A300,10867,ECO_P
SENT_16619,Dissatisfied,OH,Airbus A300,14873,ECO
SENT_16620,Dissatisfied,CP,Embraer ERJ-170,8691,F_CLASS
SENT_16621,Dissatisfied,B6,Airbus A321,11540,ECO
SENT_16622,Neutral,YV,Canadair CRJ-100 Series,4746,BUS
SENT_16623,Dissatisfied,KS,Airbus A310,8275,ECO
SENT_16624,Dissatisfied,C5,Boeing 737,13857,F_CLASS
SENT_16625,Dissatisfied,NK,Airbus A319,5616,F_CLASS
SENT_16626,Dissatisfied,G7,Embraer ERJ-145,4450,ECO_P
SENT_16627,Satisfied,EV,ATR 42/72,11533,BUS
SENT_16628,Satisfied,ZW,Canadair CRJ-100 Series,6144,ECO_P
SENT_16629,Dissatisfied,G4,Boeing 757,6082,ECO
SENT_16630,Neutral,EM,Antonov An-124,3529,ECO_P
SENT_16631,Dissatisfied,QX,De Havilland Canada DHC-8 Dash 8,5774,ECO_P
SENT_16632,Dissatisfied,G4,Airbus A320,6292,F_CLASS
SENT_16633,Satisfied,F9,Airbus A321,5903,ECO_P
SENT_16634,Satisfied,YV,Canadair CRJ-100 Series,650,ECO_P
SENT_16635,Satisfied,YX,Embraer ERJ-190,3291,BUS
SENT_16636,Satisfied,OH,Airbus A300,5543,ECO_P
SENT_16637,Satisfied,C5,Airbus A321,786,F_CLASS
SENT_16638,Dissatisfied,CP,Canadair CRJ-100 Series,3520,ECO_P
SENT_16639,Satisfied,F9,Airbus A320,13944,BUS
SENT_16640,Satisfied,OO,Embraer EMB-120 Brasilia,13664,BUS
SENT_16641,Dissatisfied,G4,Boeing 757,3527,F_CLASS
SENT_16642,Satisfied,G4,Airbus A319,7667,ECO
SENT_16643,Satisfied,VX,Airbus A321,10121,ECO_P
SENT_16644,Neutral,C5,Airbus A321,12327,ECO_P
SENT_16645,Neutral,F9,Airbus A318,9142,F_CLASS
SENT_16646,Neutral,AS,McDonnell Douglas MD-80,9202,ECO_P
SENT_16647,Satisfied,9K,Embraer ERJ-170,8583,BUS
SENT_16648,Neutral,B6,Airbus A321,880,ECO_P
SENT_16649,Dissatisfied,G4,Airbus A319,12876,ECO
SENT_16650,Satisfied,WN,Boeing 737,1883,ECO
SENT_16651,Neutral,G7,ATR 42/72,6501,BUS
SENT_16652,Neutral,VX,Airbus A321,11968,F_CLASS
SENT_16653,Neutral,F9,Airbus A321,13693,ECO_P
SENT_16654,Neutral,PT,Boeing 737,1264,ECO_P
SENT_16655,Dissatisfied,AS,Boeing 737,3602,BUS
SENT_16656,Neutral,EM,Tupolev Tu-204,216,ECO
SENT_16657,Neutral,KS,Airbus A320,2670,ECO_P
SENT_16658,Dissatisfied,QX,De Havilland Canada DHC-8 Dash 8,3007,ECO_P
SENT_16659,Neutral,ZW,Canadair CRJ-100 Series,7712,BUS
SENT_16660,Dissatisfied,9E,Canadair CRJ-900,7773,F_CLASS
SENT_16661,Neutral,C5,Boeing 737,2015,F_CLASS
SENT_16662,Satisfied,AS,Boeing 737,13235,ECO_P
SENT_16663,Dissatisfied,WN,Boeing 737,12256,BUS
SENT_16664,Neutral,OO,Embraer EMB-120 Brasilia,14208,F_CLASS
SENT_16665,Dissatisfied,EV,ATR 42/72,10146,ECO
SENT_16666,Dissatisfied,VX,Airbus A321,13590,ECO_P
SENT_16667,Neutral,WN,Boeing 737,7392,F_CLASS
SENT_16668,Dissatisfied,ZW,Canadair CRJ-100 Series,9650,BUS
SENT_16669,Neutral,F9,Boeing 737,7638,F_CLASS
SENT_16670,Neutral,G7,Canadair CRJ-900,11912,F_CLASS
SENT_16671,Dissatisfied,EV,ATR 42/72,8162,ECO_P
SENT_16672,Neutral,F9,Airbus A319,14268,ECO
SENT_16673,Dissatisfied,EV,ATR 42/72,13784,F_CLASS
SENT_16674,Dissatisfied,HA,Boeing 767,1644,ECO
SENT_16675,Neutral,PT,Boeing 737,831,ECO
SENT_16676,Neutral,YX,Embraer ERJ-170,2310,BUS
SENT_16677,Dissatisfied,HA,ATR 42/72,14358,F_CLASS
SENT_16678,Dissatisfied,YX,Embraer ERJ-170,10018,ECO_P
SENT_16679,Neutral,G4,Boeing 757,14923,ECO_P
SENT_16680,Neutral,UA,Boeing 787 Dreamliner,3998,ECO_P
SENT_16681,Satisfied,G7,Canadair CRJ-900,7925,ECO
SENT_16682,Satisfied,ZW,British Aerospace BAe ATP,12178,ECO
SENT_16683,Satisfied,NK,Airbus A320,9324,F_CLASS
SENT_16684,Dissatisfied,9E,Canadair CRJ-900,4677,ECO
SENT_16685,Neutral,WN,Boeing 737,933,ECO
SENT_16686,Dissatisfied,NK,Airbus A321,2539,F_CLASS
SENT_16687,Dissatisfied,HA,Boeing 767,13882,ECO
SENT_16688,Dissatisfied,OH,Airbus A300,8321,ECO
SENT_16689,Satisfied,QX,Canadair CRJ-700,12228,BUS
SENT_16690,Satisfied,NK,Airbus A319,11756,ECO
SENT_16691,Satisfied,G4,Boeing 757,6060,ECO_P
SENT_16692,Satisfied,9E,Canadair CRJ-100 Series,14057,ECO_P
SENT_16693,Satisfied,KS,Airbus A320,977,BUS
SENT_16694,Satisfied,F9,De Havilland Canada DHC-8 Dash 8,4323,ECO_P
SENT_16695,Dissatisfied,AS,McDonnell Douglas MD-80,7020,F_CLASS
SENT_16696,Satisfied,OO,Canadair CRJ-100 Series,12275,BUS
SENT_16697,Satisfied,9K,ATR 42/72,5230,ECO
SENT_16698,Satisfied,QX,De Havilland Canada DHC-8 Dash 8,2401,ECO
SENT_16699,Dissatisfied,ZW,De Havilland Canada DHC-8 Dash 8,7075,ECO_P
SENT_16700,Neutral,AS,Boeing 737,13932,ECO
SENT_16701,Neutral,9K,Embraer ERJ-170,6804,ECO
SENT_16702,Satisfied,NK,Airbus A321,807,F_CLASS
SENT_16703,Satisfied,VX,Airbus A321,12936,F_CLASS
SENT_16704,Satisfied,EV,ATR 42/72,3890,BUS
SENT_16705,Satisfied,ZW,Dornier Do-328,8748,ECO
SENT_16706,Satisfied,DL,Airbus A310,10535,ECO_P
SENT_16707,Neutral,OH,Airbus A300,5621,ECO_P
