booking_id,customer_id,flight_id,origin_airport,dest_airport,NumTicketsOrdered,PricePerTicket
664019,ECO_P,88,PBI,JFK,1,393
664062,ECO_P,1186,LGA,PBI,1,204.69
664104,BUS,3854,JFK,PBI,1,148.5
664147,BUS,3129,PBI,JFK,1,318.5
664189,BUS,3325,PBI,LGA,4,140
664232,ECO_P,3339,PBI,LGA,1,200
664274,ECO,5595,PBI,LGA,1,277
664317,F_CLASS,6237,PBI,LGA,1,364
664359,F_CLASS,2292,PBI,LGA,1,437
664402,F_CLASS,5413,PBI,LGA,1,633
664444,ECO,3041,PBI,LGA,1,128.95
664487,BUS,1097,LGA,PBI,17,94
664529,ECO,5400,LGA,PBI,4,113
664572,ECO,2351,PBI,LGA,1,128.5
664614,ECO_P,2956,PBI,LGA,3,145.5
664657,F_CLASS,2484,LGA,PBI,6,163
664699,F_CLASS,278,LGA,PBI,1,182.5
664742,BUS,1879,PBI,LGA,1,202.5
664784,ECO,3177,PBI,LGA,2,220
664827,F_CLASS,1987,LGA,PBI,1,241.5
664869,F_CLASS,2627,LGA,PBI,1,267.5
664912,F_CLASS,5426,PBI,LGA,1,322.5
664954,BUS,2446,PBI,LGA,1,392
664997,ECO_P,3581,LGA,PBI,1,470.5
665039,ECO,3688,LGA,PBI,1,738.5
665082,ECO_P,2207,PBI,MSP,1,222.42
665124,BUS,871,MSP,PBI,1,267.5
665167,ECO,5010,PDX,ATL,1,414
665209,F_CLASS,2558,PDX,ATL,1,408.67
665252,ECO_P,2482,PDX,ATL,1,305.86
665294,BUS,2658,ATL,PDX,2,196.5
665337,BUS,1432,PDX,ATL,4,238
665379,ECO,1488,PDX,ATL,2,268
665422,F_CLASS,395,ATL,PDX,1,295
665464,F_CLASS,4261,ATL,PDX,1,339
665507,ECO,2396,PDX,ATL,1,394
665549,ECO_P,2094,PDX,ATL,1,454
665592,ECO_P,5293,ATL,PDX,1,527
665634,ECO_P,1818,ATL,PDX,1,728
665677,F_CLASS,607,PDX,SAV,1,258.5
665719,BUS,3128,PDX,ATL,1,380.81
665762,ECO,6338,PDX,DTW,2,179
665804,F_CLASS,2541,PDX,DTW,2,645
665847,ECO_P,227,PDX,DTW,1,156.52
665889,ECO_P,4317,DTW,PDX,1,185.5
665932,ECO,3914,PDX,DTW,1,302.5
665974,ECO,2218,PDX,PHL,1,517
666017,ECO,3679,PDX,DTW,1,375.32
666059,ECO_P,1853,PDX,HNL,1,319.54
666102,BUS,157,PDX,JFK,5,188
666144,F_CLASS,6094,PDX,JFK,2,348
666187,BUS,3392,PDX,JFK,1,731
666229,F_CLASS,3261,JFK,PDX,1,126
666272,BUS,2510,PDX,JFK,2,146
666314,BUS,2814,PDX,JFK,4,170
666357,BUS,4425,PDX,JFK,1,213
666399,F_CLASS,775,JFK,PDX,1,250.5
666442,F_CLASS,2500,PDX,JFK,1,352.5
666484,F_CLASS,406,JFK,PDX,1,499.5
666527,BUS,944,JFK,SEA,1,142.06
666569,BUS,1314,PDX,JFK,1,384.01
666612,ECO,5700,PDX,LAX,4,118
666654,F_CLASS,2155,PDX,LAX,1,195
666697,BUS,3707,PDX,LAX,3,289
666739,F_CLASS,5946,LAX,PDX,1,53
666782,F_CLASS,4093,PDX,LAX,1,76.5
666824,ECO,4945,LAX,PDX,4,93.5
666867,ECO,2694,LAX,PDX,1,109
666909,ECO,1673,PDX,LAX,2,126
666952,ECO,6677,PDX,LAX,1,150.5
666994,ECO_P,2916,PDX,LAX,1,178.5
667037,ECO_P,3384,PDX,LAX,1,208
667079,ECO,4642,PDX,LAX,1,239
667122,F_CLASS,6006,PDX,LAX,1,289
667164,F_CLASS,3962,LAX,PDX,4,389
667207,ECO_P,1551,PDX,MSP,3,64
667249,ECO,4522,PDX,MSP,1,321
667292,BUS,6213,JFK,PDX,1,276.81
667334,ECO,4306,DTW,PDX,1,172.96
667377,ECO,5458,MSP,PDX,2,103
667419,ECO,3958,MSP,PDX,1,160
667462,ECO,1988,PDX,MSP,1,187.5
667504,ECO_P,3607,MSP,PDX,3,211
667547,F_CLASS,2306,MSP,PDX,2,238.5
667589,ECO_P,4228,PDX,MSP,1,281
667632,ECO_P,247,MSP,PDX,1,317
667674,F_CLASS,2508,PDX,MSP,1,359
667717,ECO_P,5888,MSP,PDX,1,498
667759,ECO_P,5325,PHL,PDX,1,160.5
667802,ECO_P,5513,DTW,PDX,1,225.63
667844,F_CLASS,5790,PDX,SEA,1,200
667887,F_CLASS,537,PDX,SEA,1,201
667929,F_CLASS,6542,PDX,SLC,2,183
667972,ECO_P,2572,PDX,SLC,1,371
668014,ECO,55,DTW,PDX,2,229.71
668057,F_CLASS,1545,IAH,PDX,1,357.5
668099,ECO,2571,ATL,PDX,1,333.15
668142,BUS,152,PDX,SLC,3,105.5
668184,ECO_P,1625,PDX,SLC,1,130
668227,ECO,4601,SLC,PDX,1,148
668269,F_CLASS,6285,PDX,SLC,1,168
668312,BUS,852,SLC,PDX,1,189.5
668354,F_CLASS,5771,SLC,PDX,1,227.5
668397,ECO,5995,PDX,SLC,1,264
668439,ECO_P,2532,PDX,SLC,1,299
668482,ECO_P,1881,SLC,PDX,1,349.5
668524,F_CLASS,4839,SLC,PDX,7,398
668567,ECO,4087,RNO,SLC,1,103.09
668609,ECO,3567,SLC,SJC,1,235.72
668652,BUS,3440,ATL,CLE,1,152.06
668694,ECO_P,1595,PHF,MSY,2,380.5
668737,ECO,2240,PHF,ATL,1,207.5
668779,BUS,6971,PHL,ATL,1,108
668822,F_CLASS,207,PHL,ATL,5,247
668864,ECO_P,2033,PHL,ATL,1,325
668907,F_CLASS,4425,PHL,ATL,1,591
668949,F_CLASS,4700,ATL,CLE,1,192.99
668992,BUS,5869,CMH,ATL,1,116.47
669034,ECO,1826,GSO,ATL,1,57.61
669077,BUS,223,MOB,PHL,1,168
669119,ECO,111,ATL,PHL,2,75
669162,F_CLASS,2761,PHL,ATL,1,94.5
669204,F_CLASS,1532,PHL,ATL,1,109.5
669247,ECO_P,2799,ATL,PHL,3,122
669289,BUS,1275,ATL,PHL,3,135
669332,ECO,1261,PHL,ATL,4,148.5
669374,F_CLASS,135,PHL,ATL,2,163
669417,ECO,2617,ATL,PHL,1,176.5
669459,ECO_P,2292,ATL,PHL,2,189
669502,ECO,6295,PHL,ATL,1,208
669544,F_CLASS,1111,PHL,ATL,1,226
669587,ECO_P,6751,ATL,PHL,1,240
669629,BUS,658,ATL,PHL,1,255.5
669672,ECO_P,1760,PHL,ATL,2,271.5
669714,ECO_P,566,PHL,ATL,1,292.5
669757,BUS,2560,ATL,PHL,1,319
669799,ECO,3985,ATL,PHL,1,414
669842,F_CLASS,6124,PHL,ATL,1,592.36
669884,F_CLASS,2979,PHL,DTW,1,160
669927,F_CLASS,5093,PHL,DTW,7,389
669969,BUS,6103,DTW,PHL,1,89.56
670012,BUS,1188,DTW,DCA,1,334.2
670054,ECO_P,4414,MSP,PHL,1,197.79
670097,ECO,244,PHL,PDX,2,177.5
670139,BUS,5529,PHL,DTW,1,168
670182,F_CLASS,2919,DTW,PHL,4,210.5
670224,ECO,3193,DTW,PHL,1,270
670267,ECO_P,5952,DTW,PHL,1,335
670309,ECO_P,1901,DTW,PHL,2,384
670352,ECO,403,PHL,DTW,1,741
670394,BUS,3999,PHL,JFK,1,336.5
670437,F_CLASS,5073,PHL,MSP,1,291
670479,F_CLASS,427,PHL,MSP,2,462
670522,ECO,178,PHL,MSP,1,294.87
670564,BUS,980,GEG,PHL,2,262
670607,F_CLASS,3369,PHL,MSO,1,239
670649,ECO_P,4003,PDX,PHL,1,492.5
670692,BUS,4436,MSP,PHL,1,119
670734,ECO,5735,MSP,PHL,3,177
670777,ECO,3639,PHL,MSP,1,194.5
670819,ECO_P,1736,PHL,MSP,1,223
670862,F_CLASS,294,MSP,PHL,3,264
670904,F_CLASS,1298,MSP,PHL,1,322.5
670947,ECO,3909,PHL,MSP,1,361
670989,BUS,6815,PHL,MSP,1,409
671032,F_CLASS,1608,MSP,PHL,1,513
671074,BUS,6262,PHL,MSP,1,747
671117,F_CLASS,1744,SLC,PHL,1,271.4
671159,BUS,2634,PHL,SLC,1,317
671202,ECO,7406,PHL,SLC,1,442.56
671244,ECO_P,4109,PHL,SLC,1,266.95
671287,ECO_P,5993,SLC,PHL,1,173.5
671329,F_CLASS,5016,SLC,PHL,2,203.5
671372,F_CLASS,6789,PHL,SLC,2,227
671414,ECO,1312,PHL,SLC,2,244
671457,ECO_P,4076,SLC,PHL,1,264
671499,BUS,5882,SLC,PHL,3,288
671542,ECO,6208,PHL,SLC,5,304
671584,BUS,5792,PHL,SLC,1,343
671627,ECO_P,4369,SLC,PHL,1,382.5
671669,BUS,187,SLC,PHL,2,443.5
671712,F_CLASS,1751,PHL,SLC,1,543
671754,ECO,282,PHL,SLC,1,732
671797,F_CLASS,669,PHX,ATL,10,169
671839,ECO,2378,PHX,ATL,1,305
671882,F_CLASS,794,PHX,ATL,1,503
671924,ECO,2686,PHX,CHS,1,332
671967,ECO_P,4470,CHS,PHX,1,553.5
672009,ECO_P,1856,ATL,PHX,1,108.5
672052,F_CLASS,5657,PHX,ATL,5,147
672094,BUS,3124,PHX,ATL,5,169
672137,ECO_P,5754,ATL,PHX,7,193
672179,F_CLASS,938,ATL,PHX,1,217
672222,BUS,5573,PHX,ATL,1,237
672264,BUS,1869,PHX,ATL,1,260.5
672307,F_CLASS,6311,ATL,PHX,1,287
672349,ECO,2870,ATL,PHX,3,318.5
672392,BUS,721,PHX,ATL,1,363
672434,ECO_P,4977,PHX,ATL,1,422.5
672477,ECO_P,2746,ATL,PHX,1,763.5
672519,F_CLASS,3775,PHX,DTW,13,154
672562,BUS,135,PHX,DTW,6,277
672604,ECO,904,PHX,DTW,1,419
672647,ECO_P,747,PHX,DTW,1,124.29
672689,ECO,1059,DTW,PHX,1,133.5
672732,F_CLASS,2998,PHX,DTW,1,174
672774,ECO,807,PHX,DTW,2,215
672817,ECO,4775,DTW,PHX,1,247.5
672859,BUS,3443,DTW,PHX,1,285.5
672902,ECO,2812,PHX,DTW,1,333.5
672944,BUS,1643,PHX,DTW,1,383
672987,BUS,5729,DTW,PHX,1,512
673029,F_CLASS,2570,PHX,DTW,2,79.35
673072,ECO,4309,PHX,JFK,1,202
673114,F_CLASS,4208,PHX,JFK,1,299
673157,ECO,4281,PHX,JFK,1,431
673199,ECO_P,6541,PHX,JFK,1,662
673242,BUS,1376,PHX,JFK,1,123
673284,ECO_P,4423,PHX,JFK,1,162.5
673327,ECO,4916,JFK,PHX,1,192
673369,ECO_P,3390,JFK,PHX,1,223.5
673412,F_CLASS,2105,PHX,JFK,1,262
673454,ECO_P,5815,PHX,JFK,1,307
673497,BUS,2940,JFK,PHX,1,368
673539,BUS,4987,JFK,PHX,1,574.5
673582,BUS,4180,PHX,LAX,1,79
673624,ECO_P,4550,PHX,MSP,1,116
673667,BUS,727,PHX,MSP,7,210
673709,BUS,494,PHX,MSP,1,313
673752,ECO_P,5761,PHX,MSP,4,482
673794,ECO,1414,ATL,PHX,1,121.2
673837,BUS,6589,PHX,MSP,3,85.5
673879,F_CLASS,3595,PHX,MSP,2,112
673922,F_CLASS,4415,MSP,PHX,3,135
673964,ECO,6235,MSP,PHX,1,153
674007,ECO,5126,PHX,MSP,2,174.5
674049,ECO_P,6570,PHX,MSP,1,193
674092,ECO,2028,MSP,PHX,1,216.5
674134,F_CLASS,6291,MSP,PHX,2,241.5
674177,ECO_P,4541,PHX,MSP,2,274.5
674219,F_CLASS,229,PHX,MSP,1,309.5
674262,ECO_P,1586,MSP,PHX,1,365
674304,F_CLASS,4170,MSP,PHX,1,426
674347,BUS,977,PHX,MSP,1,718
674389,F_CLASS,5919,PHX,SEA,1,174
674432,BUS,6410,PHX,SEA,2,152
674474,F_CLASS,3229,PHX,SLC,10,150
674517,ECO_P,6885,PHX,SLC,2,294
674559,F_CLASS,1718,SLC,PHX,1,112.92
674602,ECO,690,PHX,SLC,2,113
674644,F_CLASS,1300,SLC,PHX,6,155
674687,F_CLASS,2850,PHX,SLC,2,195
674729,BUS,1087,SLC,PHX,1,231
674772,F_CLASS,3427,PHX,SLC,1,280
674814,F_CLASS,1138,PHX,SLC,1,360
674857,ECO,494,SLC,SAN,1,59.12
674899,BUS,2795,PIT,ATL,1,224
674942,BUS,3753,PIT,ATL,1,359
674984,F_CLASS,5767,PIT,ATL,1,74.01
675027,ECO_P,5881,PIT,ATL,1,244.08
675069,ECO_P,5779,PIT,ATL,1,193.37
675112,ECO_P,3236,ATL,MKE,1,95.17
675154,BUS,1271,PIT,ATL,1,95.49
675197,ECO,2983,ATL,PIT,6,109.5
675239,ECO,2178,ATL,PIT,2,130.5
675282,ECO_P,747,PIT,ATL,2,146.5
675324,ECO,1556,PIT,ATL,2,161.5
675367,BUS,5871,ATL,PIT,8,176
675409,BUS,3867,ATL,PIT,2,190.5
675452,ECO_P,6174,PIT,ATL,1,208.5
675494,ECO_P,6319,PIT,ATL,2,229.5
675537,ECO_P,5419,ATL,PIT,1,245.5
675579,ECO_P,3250,ATL,PIT,1,268
675622,BUS,2187,PIT,ATL,1,286
675664,BUS,3198,PIT,ATL,2,319.5
675707,ECO_P,5734,ATL,PIT,2,347
675749,ECO_P,1278,ATL,PIT,1,392
675792,ECO,5197,PIT,ATL,2,480
675834,ECO_P,3180,PIT,ATL,1,136.27
675877,ECO,3909,PIT,ATL,1,202.15
675919,F_CLASS,7422,MSP,PIT,1,80.36
675962,ECO_P,3678,PIT,DTW,1,312
676004,ECO,919,GEG,PIT,1,340
676047,ECO_P,520,MSP,PIT,2,235
676089,ECO,5553,PIT,SEA,1,324
676132,F_CLASS,2305,ABE,PNS,1,139
676174,F_CLASS,5743,PNS,AVL,1,242
676217,F_CLASS,5299,PNS,MDT,1,387
676259,F_CLASS,5677,PNS,ATL,1,148
676302,ECO_P,2020,ATL,PNS,1,208.5
676344,ECO,4642,ATL,PNS,1,240.5
676387,ECO,3054,PNS,ATL,1,285.5
676429,ECO,4054,PNS,ATL,8,348
676472,F_CLASS,1279,PSP,MSP,6,148
676514,F_CLASS,5862,PSP,MSP,3,412
676557,BUS,3881,PSP,MSP,1,289
676599,BUS,4057,PSP,SEA,1,179
676642,ECO_P,3607,SEA,PSP,1,234
676684,BUS,2412,PVD,ATL,2,388
676727,F_CLASS,4407,ATL,EWR,1,82.79
676769,BUS,6235,ATL,PVD,4,86
676812,ECO_P,3630,PVD,ATL,3,115
676854,ECO,1896,PVD,ATL,4,133
676897,F_CLASS,1707,ATL,PVD,3,153
676939,F_CLASS,6124,ATL,PVD,1,169
676982,ECO_P,1963,PVD,ATL,1,192
677024,F_CLASS,639,PVD,ATL,1,216
677067,BUS,5691,ATL,PVD,1,250
677109,ECO_P,89,ATL,PVD,1,304
677152,F_CLASS,5178,PVD,ATL,1,203.24
677194,BUS,7405,PVD,DTW,2,104.5
677237,ECO_P,585,PVD,DTW,1,58.57
677279,ECO_P,1593,PWM,ATL,1,202.8
677322,ECO,1094,PWM,ATL,4,140
677364,F_CLASS,1700,PWM,ATL,1,182.5
677407,ECO,1794,ATL,PWM,1,249
677449,F_CLASS,3361,RDU,ATL,6,118
677492,ECO,4534,RDU,ATL,1,249
677534,F_CLASS,4291,RDU,ATL,3,376
677577,F_CLASS,5341,ATL,LIT,1,167.01
677619,ECO,3749,ATL,BDL,1,163.74
677662,ECO_P,6788,RDU,BTR,1,321.5
677704,BUS,1343,RDU,ATL,1,77.61
677747,BUS,1494,ATL,CAK,1,197.4
677789,ECO_P,2995,RDU,ATL,1,86.34
677832,F_CLASS,332,ATL,EWR,1,235.4
677874,F_CLASS,2568,ATL,IAD,1,148.2
677917,ECO,871,LAX,RDU,1,170.07
677959,F_CLASS,2840,ATL,LGA,1,231.21
678002,ECO,4576,RDU,ATL,1,117.09
678044,F_CLASS,3097,ATL,TPA,1,251.41
678087,ECO,3411,RDU,ATL,1,85.66
678129,BUS,2494,PIT,ATL,1,144.02
678172,BUS,4534,ATL,RDU,2,91
678214,ECO,5734,ATL,RDU,1,120
678257,ECO_P,1211,RDU,ATL,1,138
678299,ECO_P,6038,RDU,ATL,2,149.5
678342,F_CLASS,4895,ATL,RDU,3,161.5
678384,BUS,4623,ATL,RDU,1,174
678427,BUS,5723,RDU,ATL,1,187
678469,ECO,2217,RDU,ATL,1,200.5
678512,ECO,6113,ATL,RDU,2,212.5
678554,F_CLASS,2544,ATL,RDU,3,223.5
678597,ECO_P,5218,RDU,ATL,1,236.5
678639,ECO_P,4935,RDU,ATL,4,251
678682,F_CLASS,4430,ATL,RDU,1,265
678724,ECO_P,5251,ATL,RDU,1,286.5
678767,BUS,6588,RDU,ATL,1,304.5
678809,BUS,1857,RDU,ATL,2,331.5
678852,ECO,5914,ATL,RDU,1,356.5
678894,F_CLASS,2158,ATL,RDU,2,407
678937,BUS,641,SEA,RDU,1,227.12
678979,ECO,7395,TPA,RDU,1,92.25
679022,ECO,711,RDU,BOS,2,130
679064,ECO_P,6135,RDU,BOS,1,594
679107,ECO_P,5937,BOS,RDU,1,125.5
679149,BUS,2706,RDU,BOS,1,175.5
679192,ECO_P,4091,RDU,BOS,1,348
679234,ECO,6128,RDU,DTW,2,144.33
679277,F_CLASS,3536,DTW,EWR,1,236.85
679319,F_CLASS,5984,MSP,RDU,1,171.74
679362,F_CLASS,788,DTW,RDU,3,184
679404,ECO,2945,RDU,DTW,1,221.5
679447,F_CLASS,1968,DTW,RDU,1,283
679489,ECO,3434,DTW,RDU,10,330
679532,ECO,1480,DTW,RDU,1,407.5
679574,BUS,4854,DTW,RDU,1,490
679617,BUS,3745,LAS,RDU,1,194.5
679659,BUS,6231,RDU,LAX,5,249
679702,ECO,5604,RDU,LAX,2,456
679744,ECO,1054,RDU,LAX,1,180.91
679787,ECO_P,4292,RDU,LAX,1,149.93
679829,ECO_P,4314,RDU,LAX,1,129
679872,ECO_P,6290,LAX,RDU,1,169
679914,BUS,5612,LAX,RDU,2,185
679957,F_CLASS,480,RDU,LAX,2,202
679999,ECO,693,RDU,LAX,1,219.5
680042,BUS,4390,LAX,RDU,2,248
680084,ECO,626,LAX,RDU,1,276.5
680127,F_CLASS,5738,RDU,LAX,2,314
680169,ECO_P,1121,RDU,LAX,1,342
680212,BUS,4977,LAX,RDU,1,401.5
680254,F_CLASS,1973,LAX,RDU,1,493
680297,ECO,4155,RDU,LGA,1,160.5
680339,ECO,3711,RDU,MCO,1,158
680382,F_CLASS,219,RDU,MCO,1,283
680424,ECO,707,RDU,MCO,1,82.12
680467,F_CLASS,3439,MCO,LGA,1,228.54
680509,ECO,912,RDU,MCO,2,86
680552,ECO,198,RDU,MCO,1,97
680594,F_CLASS,962,RDU,MCO,10,111
680637,ECO_P,6653,RDU,MCO,4,121
680679,ECO_P,4508,RDU,MCO,20,132
680722,ECO_P,4882,MCO,RDU,3,141.5
680764,BUS,4952,RDU,MCO,2,152.5
680807,F_CLASS,4760,MCO,RDU,2,165.5
680849,ECO_P,150,MCO,RDU,2,180
680892,ECO_P,5080,RDU,MCO,1,196
680934,ECO_P,2851,MCO,RDU,1,215.5
680977,F_CLASS,1244,MCO,RDU,1,234
681019,F_CLASS,713,MCO,RDU,2,253.5
681062,F_CLASS,3030,RDU,MCO,1,280
681104,BUS,5177,RDU,MCO,1,315.5
681147,ECO_P,2921,MCO,RDU,1,381.5
681189,ECO,4013,RDU,MSP,1,305
681232,F_CLASS,830,RDU,MSP,1,153.5
681274,ECO,6339,RDU,MSP,1,230.5
681317,ECO,5266,SLC,RDU,1,610.71
681359,F_CLASS,2027,RDU,SEA,1,284
681402,BUS,2870,RDU,SEA,1,482.64
681444,BUS,4748,SEA,RDU,1,102
681487,BUS,4744,RDU,SEA,1,158.5
681529,ECO_P,3253,RDU,SEA,1,193.5
681572,ECO_P,2799,RDU,SEA,1,241
681614,BUS,5337,RDU,SEA,1,366.5
681657,ECO,625,RDU,SLC,1,52
681699,BUS,5123,RDU,SLC,1,227.81
681742,ECO_P,1413,LAX,RDU,1,236.32
681784,ECO_P,7361,RDU,SLC,1,207
681827,ECO,4227,SLC,RDU,4,238
681869,F_CLASS,3992,SLC,RDU,1,266.5
681912,ECO,952,RDU,SLC,2,298
681954,BUS,1004,RDU,SLC,1,333
681997,BUS,2567,SLC,RDU,2,439
682039,ECO,5405,SEA,RDU,1,162.06
682082,ECO,3250,RDU,TPA,2,317
682124,BUS,3497,RDU,TPA,1,101.5
682167,F_CLASS,4268,TPA,RDU,2,126
682209,BUS,4820,RDU,TPA,1,149
682252,F_CLASS,1269,TPA,RDU,1,179
682294,ECO_P,5440,RDU,TPA,1,212
682337,F_CLASS,2380,TPA,RDU,1,253.5
682379,BUS,949,RIC,ATL,1,106
682422,ECO_P,1762,RIC,ATL,1,295
682464,ECO_P,3995,RIC,ATL,1,708
682507,ECO_P,922,ATL,RIC,1,122.4
682549,F_CLASS,1365,RIC,ATL,1,168.76
682592,BUS,2382,CLE,ATL,1,100.9
682634,BUS,2280,RIC,ATL,1,162.75
682677,ECO_P,919,ATL,RIC,1,110.11
682719,BUS,3791,RIC,ATL,1,309.26
682762,ECO,6261,RIC,MSY,1,176
682804,ECO,4106,RIC,MSY,1,148
682847,ECO,718,MSY,RIC,3,199
682889,F_CLASS,1519,MSY,RIC,1,234.5
682932,ECO_P,4564,MSY,RIC,1,273.5
682974,BUS,1822,MSY,RIC,1,382.5
683017,ECO_P,3123,ATL,PIT,1,114.65
683059,F_CLASS,4460,ATL,RIC,7,118
683102,ECO_P,1671,RIC,ATL,4,137.5
683144,F_CLASS,885,RIC,ATL,4,149
683187,F_CLASS,27,ATL,RIC,1,162
683229,BUS,5489,ATL,RIC,4,175.5
683272,BUS,4097,RIC,ATL,1,192.5
683314,ECO,5372,RIC,ATL,1,206
683357,F_CLASS,220,ATL,RIC,2,222
683399,F_CLASS,3661,ATL,RIC,1,234.5
683442,BUS,1227,RIC,ATL,2,253
683484,ECO,3961,RIC,ATL,1,268.5
683527,ECO_P,862,ATL,RIC,3,285.5
683569,F_CLASS,2436,ATL,RIC,2,300
683612,BUS,5783,RIC,ATL,1,324.5
683654,BUS,538,RIC,ATL,1,367
683697,BUS,7376,RSW,LGA,1,212.25
683739,BUS,6241,RNO,SLC,1,194
683782,ECO,240,DCA,RNO,1,227
683824,BUS,511,SLC,LAS,1,133.23
683867,BUS,6209,SLC,PDX,1,165.58
683909,ECO,3458,SLC,RNO,1,161
683952,F_CLASS,5988,SLC,RNO,1,204
683994,BUS,4038,RNO,SLC,2,250.5
684037,BUS,35,RNO,SLC,1,71.66
684079,F_CLASS,639,ROA,ATL,1,62.8
684122,ECO_P,6166,ROA,ATL,2,219
684164,F_CLASS,4442,ROC,ATL,3,258
684207,F_CLASS,2325,ATL,FNT,1,76.11
684249,ECO_P,3070,ATL,ORF,1,113.81
684292,BUS,5423,ATL,ROC,6,141
684334,ECO,513,ATL,ROC,2,181
684377,ECO,527,ROC,ATL,4,218
684419,ECO_P,4763,ROC,ATL,1,265.5
684462,ECO_P,1622,ATL,ROC,4,311.5
684504,F_CLASS,2779,ATL,ROC,1,582
684547,ECO_P,2163,RSW,ATL,1,138
684589,F_CLASS,3975,RSW,ATL,3,244
684632,BUS,1538,RSW,ATL,2,969
684674,BUS,4071,DTW,RSW,1,165.51
684717,BUS,1678,RSW,ATL,1,155.23
684759,BUS,1975,MSN,RSW,1,190
684802,ECO,1368,RSW,ATL,3,96
684844,F_CLASS,4703,RSW,ATL,1,119
684887,F_CLASS,4538,ATL,RSW,11,140
684929,ECO,3389,ATL,RSW,11,165
684972,BUS,5375,RSW,ATL,1,186.5
685014,ECO,4442,RSW,ATL,2,202.5
685057,F_CLASS,5119,ATL,RSW,1,217.5
685099,BUS,1228,ATL,RSW,1,246.5
685142,ECO_P,3728,RSW,ATL,1,286
685184,F_CLASS,3852,RSW,ATL,1,345
685227,F_CLASS,2413,ATL,RSW,1,173.76
685269,F_CLASS,1741,RSW,BOS,1,131
685312,BUS,2496,RSW,BOS,2,233
685354,ECO,5234,RSW,BOS,1,500
685397,BUS,4981,BOS,RSW,1,447.5
685439,ECO,150,RSW,CVG,3,396
685482,ECO_P,6314,CVG,RSW,4,123
685524,BUS,2098,CVG,RSW,1,192
685567,ECO_P,4204,RSW,CVG,1,362
685609,BUS,2196,RSW,DTW,1,172
685652,ECO_P,5105,RSW,DTW,1,362
685694,BUS,5075,RSW,DTW,3,678
685737,F_CLASS,3562,MSP,RSW,1,729.98
685779,F_CLASS,3344,RSW,DTW,1,154
685822,F_CLASS,4888,DTW,RSW,1,183.5
685864,ECO,4028,DTW,RSW,3,221.5
685907,ECO_P,2707,RSW,DTW,2,248.5
685949,ECO,720,RSW,DTW,1,289.5
685992,ECO_P,456,DTW,RSW,1,361
686034,ECO_P,273,DTW,RSW,1,433
686077,ECO,4366,RSW,DTW,1,699
686119,F_CLASS,4845,RSW,JFK,3,126
686162,ECO_P,3961,RSW,JFK,2,281
686204,F_CLASS,5085,LGA,RSW,1,186.02
686247,ECO,1671,RSW,LGA,3,138
686289,ECO_P,3281,RSW,LGA,1,276
686332,ECO,228,RSW,LGA,1,487
686374,BUS,6965,RSW,LGA,2,103
686417,F_CLASS,7437,LGA,RSW,1,138
686459,ECO_P,5352,LGA,RSW,1,175
686502,ECO_P,4297,RSW,LGA,2,214
686544,ECO_P,1075,LGA,RSW,1,284.5
686587,BUS,1411,RSW,LGA,1,407
686629,ECO,3626,RSW,MSP,1,190
686672,BUS,5894,RSW,MSP,1,328
686714,F_CLASS,758,RSW,MSP,1,543
686757,BUS,5756,RSW,MSP,1,244.98
686799,F_CLASS,4153,MSP,RSW,1,142
686842,ECO_P,3230,RSW,MSP,1,181
686884,ECO,4439,RSW,MSP,1,221.5
686927,ECO,3031,MSP,RSW,1,256
686969,BUS,2386,MSP,RSW,1,318
687012,F_CLASS,4716,RSW,MSP,1,376
687054,BUS,4548,RSW,MSP,1,463.5
687097,ECO_P,4429,MSP,RSW,1,548
687139,ECO_P,1299,SAN,ATL,5,293
687182,ECO_P,5770,SAN,ATL,2,484
687224,BUS,410,BOS,SAN,1,335.78
687267,BUS,104,SAN,ATL,2,82.5
687309,F_CLASS,736,SAN,ATL,2,205.5
687352,F_CLASS,4764,ATL,SAN,10,241
687394,ECO,5761,ATL,SAN,1,262
687437,BUS,726,SAN,ATL,2,284
687479,BUS,782,SAN,ATL,2,302.5
687522,BUS,6136,ATL,SAN,5,327
687564,ECO,6095,ATL,SAN,1,359
687607,ECO,4355,SAN,ATL,1,405.5
687649,ECO_P,871,SAN,ATL,1,456
687692,F_CLASS,1014,ATL,SAN,1,536
687734,BUS,422,ATL,SAN,1,593
687777,ECO,802,SAN,ATL,1,687.53
687819,ECO_P,736,SAN,DTW,1,532
687862,F_CLASS,1680,JFK,SAN,1,170.05
687904,BUS,3825,JFK,SAN,1,153.21
687947,ECO_P,66,SAN,DTW,1,241
687989,F_CLASS,4746,SAN,DTW,1,342.5
688032,BUS,54,DTW,SAN,1,482
688074,ECO_P,6223,SAN,DTW,1,687.95
688117,F_CLASS,245,SAN,JFK,6,198
688159,F_CLASS,6,SAN,JFK,10,326
688202,F_CLASS,4878,SAN,JFK,1,448
688244,F_CLASS,3652,SAN,JFK,1,648
688287,ECO_P,3708,SAN,JFK,1,724.69
688329,ECO_P,1864,JFK,SAN,1,125.5
688372,ECO_P,3953,SAN,JFK,10,165.5
688414,ECO_P,497,SAN,JFK,1,193
688457,ECO,2925,JFK,SAN,1,221.5
688499,ECO,143,JFK,SAN,1,257.5
688542,BUS,4750,SAN,JFK,1,289
688584,ECO,3193,SAN,JFK,1,317.5
688627,ECO,3769,JFK,SAN,2,368
688669,F_CLASS,4517,JFK,SAN,1,430
