ID,Gender,Age,Type,Purpose,
7858,Female,59,Returning,Business,Business
7859,Male,24,First-time,Business,Business
7860,Male,18,Returning,Personal,Business
7861,Male,36,Returning,Business,Business
7862,Female,38,First-time,Business,Business
7863,Female,46,Returning,Business,Business
7864,Female,42,First-time,Business,Business
7865,Female,57,Returning,Business,Economy
7866,Female,30,First-time,Business,Business
7867,Female,51,Returning,Business,Business
7868,Male,28,Returning,Business,Business
7869,Male,57,Returning,Business,Business
7870,Male,44,Returning,Business,Business
7871,Female,55,Returning,Business,Business
7872,Female,10,Returning,Business,Business
7873,Male,40,Returning,Business,Business
7874,Female,58,Returning,Business,Business
7875,Female,24,Returning,Business,Business
7876,Female,34,First-time,Business,Economy
7877,Female,36,Returning,Business,Business
7878,Female,28,First-time,Business,Economy
7879,Male,27,First-time,Business,Business
7880,Male,42,First-time,Business,Economy
7881,Male,24,First-time,Business,Economy
7882,Male,55,Returning,Business,Business
7883,Male,22,First-time,Business,Economy
7884,Female,41,Returning,Business,Economy
7885,Female,36,Returning,Personal,Economy
7886,Male,45,Returning,Personal,Economy
7887,Male,61,Returning,Personal,Economy
7888,Female,66,Returning,Personal,Economy
7889,Female,48,Returning,Personal,Economy
7890,Male,9,Returning,Personal,Economy
7891,Female,49,Returning,Personal,Economy
7892,Female,41,Returning,Personal,Economy
7893,Female,17,Returning,Personal,Economy
7894,Male,35,Returning,Business,Business
7895,Female,39,Returning,Personal,Economy Plus
7896,Female,22,First-time,Business,Economy
7897,Male,39,Returning,Business,Business
7898,Male,48,Returning,Business,Business
7899,Male,43,Returning,Business,Business
7900,Male,24,Returning,Business,Business
7901,Female,59,Returning,Business,Business
7902,Male,37,First-time,Business,Business
7903,Male,60,Returning,Business,Economy
7904,Female,23,Returning,Business,Business
7905,Female,27,Returning,Business,Economy
7906,Male,38,Returning,Business,Business
7907,Female,19,Returning,Business,Business
7908,Female,20,Returning,Business,Business
7909,Male,29,First-time,Business,Economy
7910,Male,18,First-time,Business,Economy
7911,Female,47,Returning,Business,Business
7912,Female,37,Returning,Business,Business
7913,Male,43,Returning,Business,Business
7914,Male,33,Returning,Business,Business
7915,Female,26,First-time,Business,Economy
7916,Female,41,Returning,Business,Economy
7917,Female,20,Returning,Personal,Economy
7918,Male,36,Returning,Personal,Economy
7919,Female,55,Returning,Personal,Economy
7920,Male,55,Returning,Personal,Economy
7921,Female,10,Returning,Personal,Economy
7922,Male,41,Returning,Personal,Economy
7923,Female,18,Returning,Personal,Economy
7924,Male,14,Returning,Personal,Economy
7925,Male,43,Returning,Personal,Economy
7926,Male,28,Returning,Personal,Economy
7927,Female,8,Returning,Personal,Economy Plus
7928,Male,28,Returning,Business,Business
7929,Male,32,Returning,Personal,Economy
7930,Male,11,First-time,Business,Economy
7931,Female,54,Returning,Personal,Economy Plus
7932,Female,61,Returning,Personal,Economy Plus
7933,Female,41,Returning,Business,Business
7934,Female,22,First-time,Business,Economy
7935,Female,41,Returning,Personal,Business
7936,Female,44,Returning,Business,Business
7937,Female,48,Returning,Business,Business
7938,Male,20,First-time,Business,Business
7939,Male,39,First-time,Business,Business
7940,Female,30,Returning,Business,Business
7941,Female,51,Returning,Business,Business
7942,Female,26,First-time,Business,Business
7943,Female,48,Returning,Business,Business
7944,Male,27,Returning,Business,Business
7945,Male,25,First-time,Business,Economy
7946,Male,33,First-time,Business,Business
7947,Female,55,Returning,Business,Business
7948,Male,58,Returning,Business,Business
7949,Male,26,First-time,Business,Business
7950,Female,40,Returning,Business,Business
7951,Female,47,Returning,Business,Business
7952,Female,55,Returning,Business,Business
7953,Female,22,First-time,Business,Economy
7954,Male,39,First-time,Business,Economy
7955,Female,40,Returning,Business,Business
7956,Male,25,First-time,Business,Business
7957,Female,25,Returning,Business,Business
7958,Female,41,First-time,Business,Economy
7959,Male,46,Returning,Business,Economy
7960,Male,34,Returning,Business,Business
7961,Female,36,First-time,Business,Economy
7962,Male,15,Returning,Personal,Economy
7963,Male,17,Returning,Personal,Economy
7964,Female,44,Returning,Personal,Economy
7965,Male,66,Returning,Personal,Economy
7966,Male,53,Returning,Personal,Economy
7967,Female,51,Returning,Personal,Economy
7968,Female,20,Returning,Personal,Economy
7969,Female,21,Returning,Personal,Economy
7970,Male,44,Returning,Business,Business
7971,Female,56,Returning,Business,Business
7972,Female,46,Returning,Business,Economy Plus
7973,Female,70,Returning,Personal,Economy Plus
7974,Female,58,Returning,Personal,Economy Plus
7975,Female,49,Returning,Personal,Economy Plus
7976,Female,20,First-time,Business,Economy Plus
7977,Male,49,Returning,Business,Business
7978,Female,49,Returning,Business,Business
7979,Male,60,Returning,Business,Business
7980,Male,43,Returning,Business,Business
7981,Female,46,Returning,Business,Business
7982,Female,41,Returning,Business,Business
7983,Male,60,Returning,Business,Business
7984,Female,46,Returning,Business,Business
7985,Female,55,Returning,Business,Business
7986,Male,26,First-time,Business,Business
7987,Male,26,First-time,Business,Business
7988,Female,47,Returning,Business,Business
7989,Female,36,Returning,Business,Business
7990,Female,23,First-time,Business,Economy
7991,Male,42,Returning,Business,Business
7992,Female,41,Returning,Business,Business
7993,Female,60,Returning,Business,Business
7994,Female,59,Returning,Business,Business
7995,Male,46,Returning,Business,Business
7996,Male,47,Returning,Business,Business
7997,Female,35,Returning,Business,Business
7998,Female,14,First-time,Business,Economy
7999,Female,23,First-time,Business,Economy
8000,Male,39,Returning,Business,Business
8001,Female,28,First-time,Business,Business
8002,Male,44,Returning,Personal,Business
8003,Male,21,Returning,Personal,Business
8004,Female,44,Returning,Personal,Business
8005,Female,36,Returning,Personal,Business
8006,Female,26,Returning,Personal,Business
8007,Female,20,First-time,Business,Business
8008,Female,55,Returning,Business,Business
8009,Male,61,Returning,Business,Business
8010,Female,43,Returning,Business,Business
8011,Female,26,First-time,Business,Economy
8012,Male,43,Returning,Business,Business
8013,Female,37,First-time,Business,Business
8014,Female,58,First-time,Business,Business
8015,Male,20,First-time,Business,Economy
8016,Female,33,First-time,Business,Business
8017,Female,37,First-time,Business,Business
8018,Female,50,Returning,Business,Business
8019,Female,22,First-time,Business,Economy
8020,Male,50,Returning,Business,Business
8021,Female,34,Returning,Business,Business
8022,Male,26,First-time,Business,Business
8023,Female,55,Returning,Business,Business
8024,Male,43,Returning,Business,Business
8025,Male,42,Returning,Business,Business
8026,Male,53,Returning,Business,Business
8027,Male,38,Returning,Business,Business
8028,Female,48,Returning,Business,Business
8029,Female,58,First-time,Business,Business
8030,Female,18,First-time,Business,Economy
8031,Female,50,Returning,Business,Business
8032,Male,22,First-time,Business,Business
8033,Female,47,Returning,Business,Business
8034,Male,50,Returning,Business,Business
8035,Female,38,Returning,Business,Business
8036,Male,25,First-time,Business,Business
8037,Female,59,Returning,Business,Business
8038,Female,41,Returning,Business,Business
8039,Female,57,Returning,Business,Business
8040,Male,55,Returning,Business,Business
8041,Female,38,First-time,Business,Business
8042,Female,21,First-time,Business,Economy
8043,Female,35,First-time,Business,Business
8044,Female,24,First-time,Business,Economy
8045,Male,45,Returning,Business,Business
8046,Male,59,Returning,Business,Business
8047,Female,22,First-time,Business,Business
8048,Female,32,Returning,Business,Business
8049,Male,49,Returning,Business,Business
8050,Female,49,Returning,Business,Business
8051,Male,46,Returning,Business,Business
8052,Female,52,First-time,Business,Business
8053,Male,25,First-time,Business,Business
8054,Male,42,First-time,Business,Business
8055,Male,37,Returning,Business,Business
8056,Male,48,Returning,Business,Business
8057,Male,49,Returning,Business,Business
8058,Male,45,Returning,Business,Business
8059,Male,41,Returning,Business,Business
8060,Female,57,Returning,Business,Business
8061,Male,80,Returning,Business,Economy
8062,Female,35,Returning,Business,Business
8063,Male,39,Returning,Business,Business
8064,Male,61,Returning,Business,Business
8065,Female,20,First-time,Business,Business
8066,Female,25,First-time,Business,Business
8067,Female,23,First-time,Business,Business
8068,Female,58,First-time,Business,Economy
8069,Male,38,Returning,Business,Business
8070,Female,37,Returning,Business,Business
8071,Male,51,Returning,Business,Business
8072,Female,38,First-time,Business,Business
8073,Male,41,First-time,Business,Business
8074,Female,59,Returning,Business,Business
8075,Female,44,Returning,Business,Business
8076,Female,58,Returning,Business,Business
8077,Male,57,Returning,Business,Business
8078,Male,23,First-time,Business,Business
8079,Female,24,First-time,Business,Business
8080,Male,53,Returning,Business,Business
8081,Female,47,Returning,Business,Business
8082,Female,39,Returning,Business,Business
8083,Male,60,Returning,Business,Business
8084,Female,39,Returning,Business,Business
8085,Female,48,Returning,Business,Business
8086,Male,38,First-time,Business,Business
8087,Male,50,Returning,Business,Business
8088,Female,62,Returning,Business,Business
8089,Female,60,Returning,Business,Business
8090,Female,39,Returning,Business,Business
8091,Female,27,First-time,Business,Business
8092,Male,43,Returning,Business,Business
8093,Female,60,Returning,Business,Business
8094,Female,33,Returning,Business,Business
8095,Male,38,Returning,Business,Business
8096,Male,39,Returning,Business,Business
8097,Female,20,First-time,Business,Economy
8098,Female,40,Returning,Business,Business
8099,Female,48,Returning,Business,Business
8100,Male,23,First-time,Business,Business
8101,Female,49,Returning,Business,Business
8102,Male,33,Returning,Business,Business
8103,Female,52,Returning,Business,Business
8104,Female,55,Returning,Business,Business
8105,Female,47,Returning,Business,Business
8106,Female,22,First-time,Business,Economy
8107,Female,29,Returning,Business,Business
8108,Female,43,Returning,Business,Business
8109,Female,46,Returning,Business,Business
8110,Male,37,Returning,Business,Business
8111,Female,25,First-time,Business,Business
8112,Male,30,Returning,Business,Business
8113,Female,40,First-time,Business,Business
8114,Female,48,Returning,Business,Business
8115,Male,35,Returning,Business,Business
8116,Female,53,Returning,Business,Business
8117,Male,39,Returning,Business,Business
8118,Male,49,Returning,Business,Business
8119,Female,44,First-time,Business,Business
8120,Male,29,Returning,Business,Business
8121,Female,24,First-time,Business,Economy
8122,Female,23,First-time,Business,Business
8123,Female,23,First-time,Business,Economy
8124,Female,21,First-time,Business,Economy
8125,Male,33,First-time,Business,Business
8126,Male,34,Returning,Business,Business
8127,Female,51,Returning,Business,Business
8128,Male,32,Returning,Business,Business
8129,Female,48,Returning,Business,Business
8130,Male,31,Returning,Business,Business
8131,Male,33,Returning,Business,Business
8132,Male,30,Returning,Business,Business
8133,Female,60,Returning,Business,Business
8134,Male,49,Returning,Business,Business
8135,Female,23,First-time,Business,Economy
8136,Female,39,Returning,Business,Business
8137,Male,27,First-time,Business,Economy
8138,Male,36,First-time,Business,Business
8139,Female,20,First-time,Business,Business
8140,Male,38,Returning,Business,Business
8141,Male,33,First-time,Business,Economy
8142,Male,39,Returning,Business,Business
8143,Male,38,Returning,Business,Business
8144,Female,48,Returning,Business,Economy
8145,Female,57,Returning,Business,Business
8146,Male,58,Returning,Business,Economy
8147,Female,18,Returning,Business,Economy
8148,Female,27,First-time,Business,Business
8149,Female,24,Returning,Business,Business
8150,Female,37,Returning,Business,Business
8151,Male,41,Returning,Business,Business
8152,Male,58,Returning,Business,Business
8153,Male,44,Returning,Business,Business
8154,Male,14,Returning,Business,Business
8155,Male,53,Returning,Business,Economy
8156,Female,58,Returning,Business,Business
8157,Female,17,First-time,Business,Economy
8158,Female,22,Returning,Business,Business
8159,Female,23,Returning,Business,Business
8160,Male,62,Returning,Business,Business
8161,Male,48,Returning,Business,Business
